resource_id,family,project_title,resource_label,google_type,public_state,url_status,http_status,recommended_public_action,preservation_action,offline_match_status,offline_best_path,offline_best_role,offline_best_score,offline_best_ext,offline_best_size_bytes,offline_best_sha256,local_source_paths,context_source_file,primary_source,source_line,fields,url,final_url,google_file_id,future_sync_action,offline_candidate_paths,notes
"rpm-0190","Quests","Sats Terminal – Unlock Bitcoin DeFi","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1OjxFb1U3coFFKXoVfZB0V61JB5hPbmPeaiCo18VRIbY/","https://docs.google.com/document/d/1OjxFb1U3coFFKXoVfZB0V61JB5hPbmPeaiCo18VRIbY/export?format=txt","1OjxFb1U3coFFKXoVfZB0V61JB5hPbmPeaiCo18VRIbY","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0191","Quests","Zoop – Web3 Creators and SoFi Platform","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","75",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1pDsQzcK2n35DSl4Tp4jiMfv-9hCt-hs3Pq4MjWzrGP8","https://docs.google.com/document/d/1pDsQzcK2n35DSl4Tp4jiMfv-9hCt-hs3Pq4MjWzrGP8/export?format=txt","1pDsQzcK2n35DSl4Tp4jiMfv-9hCt-hs3Pq4MjWzrGP8","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (75, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0192","Quests","DDAI – DePIN for AI Assistants","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1PULGDp8aBP0xpza6TLPw7CKmcsift25CEAsWmXoB3RU/","https://docs.google.com/document/d/1PULGDp8aBP0xpza6TLPw7CKmcsift25CEAsWmXoB3RU/export?format=txt","1PULGDp8aBP0xpza6TLPw7CKmcsift25CEAsWmXoB3RU","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (25, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0193","Quests","Run a Irys Node on Nodes Garden","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1qCBETAeq2n8ZsDNhMtls5dGLA_orAHx9xtpXiQa491M/","https://docs.google.com/document/d/1qCBETAeq2n8ZsDNhMtls5dGLA_orAHx9xtpXiQa491M/export?format=txt","1qCBETAeq2n8ZsDNhMtls5dGLA_orAHx9xtpXiQa491M","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0194","Quests","Haiku Trade: Outcome-as-a-Service for DeFi","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","75",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1QdYzDJRQuGNX6PEPUC6WkEr5LCNq-HJqM8zx65IjFNk/","https://docs.google.com/document/d/1QdYzDJRQuGNX6PEPUC6WkEr5LCNq-HJqM8zx65IjFNk/export?format=txt","1QdYzDJRQuGNX6PEPUC6WkEr5LCNq-HJqM8zx65IjFNk","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (75, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0195","Quests","Dria x Nodes Garden - Earn Rewards Fast","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1tTIjFeNa9sfbuOGpkOaNQk6op4147dpHsuasmvpHJYA/","https://docs.google.com/document/d/1tTIjFeNa9sfbuOGpkOaNQk6op4147dpHsuasmvpHJYA/export?format=txt","1tTIjFeNa9sfbuOGpkOaNQk6op4147dpHsuasmvpHJYA","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0196","Quests","Discover OlaXBT – Modular MCP Agents","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1UOVcYJ7awcRrIVR9SDUblqv2CdKbV4Q8qCI3nMasuJk/","https://docs.google.com/document/d/1UOVcYJ7awcRrIVR9SDUblqv2CdKbV4Q8qCI3nMasuJk/export?format=txt","1UOVcYJ7awcRrIVR9SDUblqv2CdKbV4Q8qCI3nMasuJk","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (25, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0197","Quests","River – Chain Abstraction in Action","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1uwmLh_cH7cwdciWS3g6hidcwAd6NlWphFq4asC7Q6zo/","https://docs.google.com/document/d/1uwmLh_cH7cwdciWS3g6hidcwAd6NlWphFq4asC7Q6zo/export?format=txt","1uwmLh_cH7cwdciWS3g6hidcwAd6NlWphFq4asC7Q6zo","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (25, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (25, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0198","Quests","Intro to Etherscan Points","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1wIi05ZGaU5IacqC0oOolgSOO9ZLuEFJvRMJ25yblc-g/","https://docs.google.com/document/d/1wIi05ZGaU5IacqC0oOolgSOO9ZLuEFJvRMJ25yblc-g/export?format=txt","1wIi05ZGaU5IacqC0oOolgSOO9ZLuEFJvRMJ25yblc-g","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0199","Quests","Glider – Your Portfolio On Autopilot","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","76",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1xk_QAV48P0PN5sfKq7ZSvVACD00sHevVcMXzd3YYWI4/edit?tab=t.0#heading=h.ag1v2bghx1ky","https://docs.google.com/document/d/1xk_QAV48P0PN5sfKq7ZSvVACD00sHevVcMXzd3YYWI4/export?format=txt","1xk_QAV48P0PN5sfKq7ZSvVACD00sHevVcMXzd3YYWI4","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (76, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0200","Quests","Explore Syntetika Hub","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","75",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1xKGpneEthI7ZsdG6FLRnIuFPCyM2MXBY48OJbMEZm6M/","https://docs.google.com/document/d/1xKGpneEthI7ZsdG6FLRnIuFPCyM2MXBY48OJbMEZm6M/export?format=txt","1xKGpneEthI7ZsdG6FLRnIuFPCyM2MXBY48OJbMEZm6M","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (75, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
"rpm-0201","Quests","Arch Network – Bitcoin-native Execution for DeFi Scale","text-url","google-doc","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve source index; recover/export actual artifact","source_index_only","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","source_index_candidate","75",".csv","28332","3808f64c0d2ef7a1d955659edd4e726ba0f4cbb03262d585a7abdc0f11e38668","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv","","assets/js/quests_data.js","","links.quest_doc | text-url","https://docs.google.com/document/d/1YABlJ8zSCZMjciOGALscYt_BHa9dssff9swMeW6vlAM/","https://docs.google.com/document/d/1YABlJ8zSCZMjciOGALscYt_BHa9dssff9swMeW6vlAM/export?format=txt","1YABlJ8zSCZMjciOGALscYt_BHa9dssff9swMeW6vlAM","The local file preserves the row/source list, not necessarily the artifact content; recover or recreate before deleting.","Ref Docs/Work/Quests/Quests - Taylor Portfolio - Sheet1.csv (75, source_index_candidate) | Ref Docs/Work/Quests/Overview and Summary/V1Overview & Summary - Quest Portfolio (2).docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Enrichment Resources/Prompt- Quest Project Research.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Prompt - Quest Prompt.docx (24, artifact_candidate) | Ref Docs/Work/Quests/Quest Resources/Quest Building/Template - Quest Template.docx (24, artifact_candidate)","Local source/index file exists, but the actual artifact still needs recovery or export."
